Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1496,5865940244277597224_2,Urdu,Brands / products / companies,Indonesian,0,indonesian
1497,5865939234277983465_0,Indonesian,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their unique and colorful traditional clothing. The woman",0,minangkabau
1498,5865939254271826833_2,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1499,5865939244274027584_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1500,5919991144274942026_0,Japanese,Traditions / art / history,Indonesian,0,indonesian
1501,5865743584275306627_1,Korean,Brands / products / companies,Indonesian,0,indonesian
1502,5865687714275560479_0,Bengali,Plants and animal,Indonesian,0,indonesian
1503,5865752684279667526_0,Malay,Plants and animal,Indonesian,0,indonesian
1504,5920942834275856596_2,Telugu,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their intricate carvings and decorative elements.",0,minangkabau
1505,5919326634274391453_1,Minangkabau,Brands / products / companies,Indonesian,0,indonesian
1506,5900086889931245654_1,Minangkabau,Geography / buildings / landmarks,Minangkabau,1,minangkabau
1507,5865940244277045783_0,Urdu,Traditions / art / history,Indonesian,0,indonesian
1508,5900305639934104687_2,Minangkabau,Traditions / art / history,Javanese,0,javanese
1509,5920943054272593422_1,Urdu,Public Figure and pop culture,The image best represents the Bengali culture.,0,bengali
1510,5865752664278429577_0,Malay,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their traditional dance performances. The people in the image are",0,minangkabau
1511,5865940254278456581_0,Urdu,Cooking and food,Javanese,0,javanese
1512,5920943054277645225_0,Urdu,Objects / materials / clothing,Indonesian,0,indonesian
1513,5865687704275485214_1,Bengali,Objects / materials / clothing,Chinese,0,chinese
1514,5865743584273763638_0,Korean,Brands / products / companies,Indonesian,0,indonesian
1515,5865939284274901320_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1516,5865941054279417961_2,Chinese,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are known for their distinctive hairstyles and smiles. The",0,minangkabau
1517,5865940254278153947_0,Urdu,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1518,5865939254278152343_0,Javanese,Cooking and food,"The image best represents the Filipino culture, as it features banana leaves, which are commonly used in Filipino cuisine.",0,filipino
1519,5920593604275950450_0,Hindi,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their intricate carvings and decorative elements.",0,minangkabau
1520,5920943054275552981_1,Urdu,Cooking and food,Indonesian,0,indonesian
1521,5865752674271352566_0,Malay,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their traditional dance performances. The two women in the image",0,minangkabau
1522,5865752674273592049_0,Malay,Cooking and food,Chinese,0,chinese
1523,5920593604278275386_0,Hindi,Plants and animal,Indonesian,0,indonesian
1524,5865752684279290104_1,Malay,Geography / buildings / landmarks,Javanese,0,javanese
1525,5865784484277061032_0,Mongolian,Geography / buildings / landmarks,Indonesian,0,indonesian
1526,5865925454272501303_1,Filipino,Objects / materials / clothing,Indonesian,0,indonesian
1527,5865752664277687130_0,Malay,Vehicles and Transportation,Indonesian,0,indonesian
1528,5865940254271688989_1,Urdu,Geography / buildings / landmarks,Indonesian,0,indonesian
1529,5865687714275169699_0,Bengali,Traditions / art / history,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The presence of a large rock with a painting of a",0,unanswered
1530,5920943064273754255_1,Urdu,Sports and recreation,Indian,0,unanswered
1531,5865752664276965936_1,Malay,People and everyday life,Minangkabau,0,minangkabau
1532,5900087759935057204_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1533,5865940254278806219_0,Urdu,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their traditional wooden houses and their close relationship with nature.",0,minangkabau
1534,5865939264275921556_0,Javanese,People and everyday life,Indonesian,0,indonesian
1535,5922870725416590250_0,Sinhala,Traditions / art / history,Indian,0,unanswered
1536,5900293559931966848_2,Minangkabau,People and everyday life,Minangkabau,1,minangkabau
1537,5865941064278614200_0,Chinese,Cooking and food,Japanese,0,japanese
1538,5899594182743529424_1,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1539,5865743574277140706_2,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
1540,5865939234279812667_1,Indonesian,Sports and recreation,Indonesian,1,indonesian
1541,5865939244272387846_0,Sundanese,Cooking and food,Indonesian,0,indonesian
1542,5920593604273753982_1,Hindi,Vehicles and Transportation,Indonesian,0,indonesian
1543,5865752674278926334_1,Malay,Cooking and food,Indonesian,0,indonesian
1544,5920593724272196775_1,Marathi,Traditions / art / history,Minangkabau,0,minangkabau
1545,5865941054272300519_1,Chinese,Brands / products / companies,Chinese,1,chinese
1546,5922786195412417773_1,Sinhala,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their unique and colorful traditional clothing, as well",0,minangkabau
1547,5865939234272417648_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1548,5865941054277767288_0,Chinese,Cooking and food,Indonesian,0,indonesian
1549,5919991134271404421_0,Japanese,Public Figure and pop culture,Minangkabau,0,minangkabau
1550,5920943064272544505_2,Urdu,Cooking and food,Indian,0,unanswered
1551,5865939224275936326_1,Javanese,Cooking and food,Indonesian,0,indonesian
1552,5920593604275231951_1,Hindi,Traditions / art / history,"The image best represents the culture of the people of India, as they are participating in a colorful festival, which is a common tradition in India",0,unanswered
1553,5865940244276510184_1,Urdu,Cooking and food,Indonesian,0,indonesian
1554,5865910664271717886_1,Chinese,Traditions / art / history,Chinese,1,chinese
1555,5865743584272221251_0,Korean,Sports and recreation,Chinese,0,chinese
1556,5865743594278847791_1,Korean,Traditions / art / history,Chinese,0,chinese
1557,5919991134272991891_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
1558,5920593854272327412_1,Tamil,Cooking and food,Indonesian,0,indonesian
1559,5920942834271600902_0,Telugu,Sports and recreation,Indian,0,unanswered
1560,6028345774273172911_0,Marathi,Traditions / art / history,Indonesian,0,indonesian
1561,5865784454278262636_0,Mongolian,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their unique traditional clothing, such as the ""b",0,minangkabau
1562,5865743574271683339_0,Korean,Objects / materials / clothing,Minangkabau,0,minangkabau
1563,5920942834276396653_1,Telugu,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional houses called ""rumah gadang""",0,minangkabau
1564,5865939264272384935_0,Indonesian,Brands / products / companies,Minangkabau,0,minangkabau
1565,5865939214271308301_0,Sundanese,Brands / products / companies,Indonesian,0,indonesian
1566,5865687714278652937_0,Bengali,Public Figure and pop culture,"The image best represents the culture of the Indian subcontinent. The presence of a statue of a Hindu deity, along with the colorful",0,unanswered
1567,5865752664275673572_0,Malay,Sports and recreation,"The image best represents the culture of the Minangkabau people, who are known for their martial arts and fighting techniques. The man in",0,minangkabau
1568,5865939224271970659_0,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1569,5865940244271599278_0,Urdu,Brands / products / companies,Indonesian,0,indonesian
1570,5865941044272587734_0,Chinese,Cooking and food,Minangkabau,0,minangkabau
1571,5920593594276528659_1,Hindi,Objects / materials / clothing,"The image best represents the culture of the Middle East, specifically the Arab world. The man is wearing a traditional Middle Eastern headdress, which is",0,unanswered
1572,5865743594273530737_0,Korean,Geography / buildings / landmarks,"The image best represents the culture of the city of Hong Kong. The image features a fountain with water shooting up into the air, which is",0,unanswered
1573,5920943054273005275_0,Urdu,People and everyday life,Minangkabau,0,minangkabau
1574,5865939264279759518_0,Indonesian,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The woman in",1,indonesian
1575,5865939264272065899_0,Javanese,People and everyday life,Indonesian,0,indonesian
1576,5865687714279255456_1,Bengali,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their traditional clothing and adornments. The white",0,minangkabau
1577,5920593844273146000_1,Tamil,Public Figure and pop culture,Indian,0,unanswered
1578,5865752664273366197_0,Malay,Brands / products / companies,Malay,1,malay
1579,5865925454275625156_1,Filipino,Cooking and food,Indonesian,0,indonesian
1580,5865939224276834763_1,Javanese,Sports and recreation,Indonesian,0,indonesian
1581,5925125829413623822_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1582,5865940254279754402_1,Urdu,Geography / buildings / landmarks,"The image best represents the Javanese culture. The building is a Javanese palace, which is characterized by its large size, ornate",0,javanese
1583,5865687714279358436_1,Bengali,Objects / materials / clothing,Bengali,1,bengali
1584,5922705455419548406_0,Sinhala,Plants and animal,Indonesian,0,indonesian
1585,5920593844273453171_0,Tamil,Geography / buildings / landmarks,Indian,0,unanswered
1586,5865941054275729059_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1587,5865910684274022059_0,Chinese,Traditions / art / history,Chinese,1,chinese
1588,5865743584273985050_0,Korean,Traditions / art / history,Chinese,0,chinese
1589,5920593604275046608_0,Hindi,Geography / buildings / landmarks,The image best represents the culture of the Bengali people.,0,bengali
1590,5920593724273066096_0,Marathi,Traditions / art / history,Bengali,0,bengali
1591,5920942834276760097_0,Telugu,Cooking and food,Indonesian,0,indonesian
1592,5865752674274630404_1,Malay,People and everyday life,Indonesian,0,indonesian
1593,5920943064272326029_1,Urdu,Traditions / art / history,"The image best represents the culture of the people of India, as they are participating in a colorful festival, which is a common tradition in India",0,unanswered
1594,5865940244271012189_1,Urdu,People and everyday life,Indonesian,0,indonesian
1595,5919991144275838041_0,Japanese,People and everyday life,Indonesian,0,indonesian
1596,5865939234279714909_1,Indonesian,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their unique and colorful traditional clothing. The man",0,minangkabau
1597,5865940254271962680_0,Urdu,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their agricultural practices and close connection to the land.",0,minangkabau
1598,5920593724273779645_1,Marathi,Cooking and food,Indonesian,0,indonesian
1599,6028345764275989428_2,Marathi,People and everyday life,Indonesian,0,indonesian
1600,5920593604274380071_0,Hindi,Objects / materials / clothing,Indian,0,unanswered
1601,5865910664277619378_0,Chinese,Plants and animal,Indonesian,0,indonesian
1602,5865925454272321682_2,Filipino,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1603,5920943074276927389_0,Urdu,Plants and animal,Indonesian,0,indonesian
1604,5865910684271102965_1,Chinese,Traditions / art / history,Chinese,1,chinese
1605,5865910684273041742_0,Chinese,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their horse-riding traditions. The horse in",0,minangkabau
1606,5865752664278568536_2,Malay,Traditions / art / history,Javanese,0,javanese
1607,5865939214279124918_1,Sundanese,People and everyday life,Indonesian,0,indonesian
1608,5922787195413038601_0,Sinhala,Traditions / art / history,Indonesian,0,indonesian
1609,5865939274272267037_1,Sundanese,Cooking and food,Minangkabau,0,minangkabau
1610,5920593584274288847_0,Hindi,Plants and animal,Indonesian,0,indonesian
1611,5865939204272733245_0,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1612,5865939234274416867_1,Javanese,Plants and animal,Indonesian,0,indonesian
1613,5865687704279310977_1,Bengali,Sports and recreation,Minangkabau,0,minangkabau
1614,5865940244274105989_2,Urdu,Cooking and food,Indonesian,0,indonesian
1615,5865939274276355338_0,Javanese,Cooking and food,Minangkabau,0,minangkabau
1616,5865941054272513039_1,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1617,5865687704275887194_0,Bengali,Sports and recreation,Indonesian,0,indonesian
