Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1487,5865940244272271344_1,Urdu,People and everyday life,"The image you provided appears to be a question about a specific topic. It seems to be related to the topic of the image, and the information that",0,unanswered
1488,5865910694274915074_1,Chinese,Cooking and food,The image best represents the Bengali culture.,0,bengali
1489,5865752674272211599_0,Malay,Plants and animal,- Indonesian,0,indonesian
1490,5920593834271526404_0,Tamil,Cooking and food,The image best represents **Malay** culture.,0,malay
1491,5865939244276673628_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1492,5865687714271018833_1,Bengali,Plants and animal,"The image best represents ""Bengali.""",1,bengali
1493,5865752684274306515_1,Malay,Brands / products / companies,"The image shows a miniature model of the Petron Towers in Kuala Lumpur, Malaysia. The model is placed on a wooden table, with a potted",1,malay
1494,5920593594274536011_0,Hindi,Traditions / art / history,"The image depicts an ornate, intricately, and elaborate musical instrument known as a **Bassoon**. This particular bassoon is characterized by",0,unanswered
1495,5865910684272810039_0,Chinese,Plants and animal,Chinese,1,chinese
1496,5865940244277597224_2,Urdu,Brands / products / companies,The image best represents the Bengali culture.,0,bengali
1497,5865939234277983465_0,Indonesian,Traditions / art / history,"The image you're asking about features a person wearing a costume that incorporates elements from different cultures. The costume includes a dress made of small shells, a",0,unanswered
1498,5865939254271826833_2,Indonesian,Traditions / art / history,"The image represents a **Baking party** setup, which is a fun and interactive activity often enjoyed at children's parties, where kids can decorate",0,unanswered
1499,5865939244274027584_0,Indonesian,People and everyday life,Japanese,0,japanese
1500,5919991144274942026_0,Japanese,Traditions / art / history,Japanese,1,japanese
1501,5865743584275306627_1,Korean,Brands / products / companies,"- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
",0,sinhala
1502,5865687714275560479_0,Bengali,Plants and animal,"The image best represents ""Japanese"" as it showcases a beautifully maintained garden with various plants and flowers, which is characteristic of Japanese gardens known for their",0,japanese
1503,5865752684279667526_0,Malay,Plants and animal,Indonesian,0,indonesian
1504,5920942834275856596_2,Telugu,Traditions / art / history,"The image depicts an intricate and elaborate sculpture or artwork, likely made of materials such as wood or stone, featuring a large, ornate wheel with various",0,unanswered
1505,5919326634274391453_1,Minangkabau,Brands / products / companies,"- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sund",0,sundanese
1506,5900086889931245654_1,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1507,5865940244277045783_0,Urdu,Traditions / art / history,The image represents a mosque.,0,unanswered
1508,5900305639934104687_2,Minangkabau,Traditions / art / history,The image best represents the **Muslim** culture.,0,unanswered
1509,5920943054272593422_1,Urdu,Public Figure and pop culture,Bengali,0,bengali
1510,5865752664278429577_0,Malay,Traditions / art / history,- Indonesian,0,indonesian
1511,5865940254278456581_0,Urdu,Cooking and food,"
",0,unanswered
1512,5920943054277645225_0,Urdu,Objects / materials / clothing,Japanese,0,japanese
1513,5865687704275485214_1,Bengali,Objects / materials / clothing,The image best represents you must choose from options below.,0,unanswered
1514,5865743584273763638_0,Korean,Brands / products / companies,"The image you provided appears to depict a modern, multi-level museum or art gallery with a spacious interior featuring multiple levels connected by ramps and glass rail",0,unanswered
1515,5865939284274901320_1,Indonesian,Cooking and food,"The image showcases a variety of dishes that are commonly served during the Chinese New Year celebrations, These dishes are often part of a larger feast that includes",0,chinese
1516,5865941054279417961_2,Chinese,Public Figure and pop culture,"The image shows a person with bright orange hair, smiling, and holding a microphone.",0,unanswered
1517,5865940254278153947_0,Urdu,Geography / buildings / landmarks,Hindi,0,hindi
1518,5865939254278152343_0,Javanese,Cooking and food,"The image best represents ""Bengali.""",0,bengali
1519,5920593604275950450_0,Hindi,Traditions / art / history,"The image depicts an intricate and elaborate sculpture or artwork, likely made of materials such as wood or stone, featuring a large, ornate wheel with various",0,unanswered
1520,5920943054275552981_1,Urdu,Cooking and food,The image best represents Bengali culture.,0,bengali
1521,5865752674271352566_0,Malay,Traditions / art / history,Bengali,0,bengali
1522,5865752674273592049_0,Malay,Cooking and food,"The image shows a large glass jar filled with various food items. The jar has a red lid, and a sticker with a red and gold symbol",0,unanswered
1523,5920593604278275386_0,Hindi,Plants and animal,Bengali,0,bengali
1524,5865752684279290104_1,Malay,Geography / buildings / landmarks,Urdu,0,urdu
1525,5865784484277061032_0,Mongolian,Geography / buildings / landmarks,-,0,unanswered
1526,5865925454272501303_1,Filipino,Objects / materials / clothing,The image depicts a beautifully arranged white and green flowers in the shape of hearts. These are hanging from a black metal structure. This is part of a,0,unanswered
1527,5865752664277687130_0,Malay,Vehicles and Transportation,Japanese,0,japanese
1528,5865940254271688989_1,Urdu,Geography / buildings / landmarks,"The image best represents ""Egyptian.""",0,unanswered
1529,5865687714275169699_0,Bengali,Traditions / art / history,"The image you provided appears to represent a vibrant and colorful mural or artwork featuring a large, stylized hand with various mythical and fantastical creatures,",0,unanswered
1530,5920943064273754255_1,Urdu,Sports and recreation, These individuals are playing a game of badminton.,0,unanswered
1531,5865752664276965936_1,Malay,People and everyday life,"The image shows a view from inside a car, looking out of the windshield onto a road with many other vehicles, some of which have items on",0,unanswered
1532,5900087759935057204_0,Minangkabau,Geography / buildings / landmarks,- Indonesian,0,indonesian
1533,5865940254278806219_0,Urdu,Plants and animal,"The image best represents ""tree.""",0,unanswered
1534,5865939264275921556_0,Javanese,People and everyday life,"The image best represents the culture of ""Bakokoa"".",0,unanswered
1535,5922870725416590250_0,Sinhala,Traditions / art / history,Hindi,0,hindi
1536,5900293559931966848_2,Minangkabau,People and everyday life,"This image shows a group of people sitting on the floor, likely in a place of worship or religious gathering.",0,unanswered
1537,5865941064278614200_0,Chinese,Cooking and food,"- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
",0,japanese
1538,5899594182743529424_1,Minangkabau,Geography / buildings / landmarks,"Based on the options provided, the image best represents **Indonesian**.",0,indonesian
1539,5865743574277140706_2,Korean,Geography / buildings / landmarks,Japanese,0,japanese
1540,5865939234279812667_1,Indonesian,Sports and recreation,Javanese,0,javanese
1541,5865939244272387846_0,Sundanese,Cooking and food,The image best represents a **Korean culture**.,0,korean
1542,5920593604273753982_1,Hindi,Vehicles and Transportation,Bengali,0,bengali
1543,5865752674278926334_1,Malay,Cooking and food,Chinese,0,chinese
1544,5920593724272196775_1,Marathi,Traditions / art / history,The image best represents the Chinese culture.,0,chinese
1545,5865941054272300519_1,Chinese,Brands / products / companies,Chinese,1,chinese
1546,5922786195412417773_1,Sinhala,Traditions / art / history,"The image shows two people, one of them, is a cake.
- Topping
- A
- Cake
- Top
- A
",0,unanswered
1547,5865939234272417648_0,Javanese,Public Figure and pop culture,Filipino,0,filipino
1548,5865941054277767288_0,Chinese,Cooking and food,Indonesian,0,indonesian
1549,5919991134271404421_0,Japanese,Public Figure and pop culture,- Javanese,0,javanese
1550,5920943064272544505_2,Urdu,Cooking and food,Chinese,0,chinese
1551,5865939224275936326_1,Javanese,Cooking and food,Indonesian,0,indonesian
1552,5920593604275231951_1,Hindi,Traditions / art / history,"The image depicts a lively scene from a large gathering of people, some of whom are celebrating and reveling in a festive manner, with great enthusiasm",0,unanswered
1553,5865940244276510184_1,Urdu,Cooking and food,"The image shows three heart-shaped meatloaves, which are decorated with vegetables and cheese.",0,unanswered
1554,5865910664271717886_1,Chinese,Traditions / art / history,The image best represents the Bengali culture.,0,bengali
1555,5865743584272221251_0,Korean,Sports and recreation,"The image shows a collection of four wooden clothespins, each marked with different symbols. The clothespins are arranged in a square formation on a",0,unanswered
1556,5865743594278847791_1,Korean,Traditions / art / history,"The image shows a concept map with various nodes and connections represented by lines and arrows. This visualization is often used to show flowcharts, progressions,",0,unanswered
1557,5919991134272991891_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
1558,5920593854272327412_1,Tamil,Cooking and food,Chinese,0,chinese
1559,5920942834271600902_0,Telugu,Sports and recreation,Hindi,0,hindi
1560,6028345774273172911_0,Marathi,Traditions / art / history,The image shows a white ceramic figurine with a brown spot.,0,unanswered
1561,5865784454278262636_0,Mongolian,Objects / materials / clothing,Filipino,0,filipino
1562,5865743574271683339_0,Korean,Objects / materials / clothing,Indonesian,0,indonesian
1563,5920942834276396653_1,Telugu,Geography / buildings / landmarks,Chinese,0,chinese
1564,5865939264272384935_0,Indonesian,Brands / products / companies,"The image shows a storefront with a green and yellow sign that says ""Raiyong Kebumen"". There are motorcycles parked in front of",0,unanswered
1565,5865939214271308301_0,Sundanese,Brands / products / companies,"- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sund",1,sundanese
1566,5865687714278652937_0,Bengali,Public Figure and pop culture,"The image depicts a vibrant and festive scene, likely related to Diwali.",0,unanswered
1567,5865752664275673572_0,Malay,Sports and recreation,Japanese,0,japanese
1568,5865939224271970659_0,Sundanese,Geography / buildings / landmarks,The image shows an important landmark of in the image shows and the main 100000000000000,0,unanswered
1569,5865940244271599278_0,Urdu,Brands / products / companies,"- Javanese
- Filipino
- Minangkabau
- Sundanese
- Korean
- Chinese
- Marathi
- Tel",0,filipino
1570,5865941044272587734_0,Chinese,Cooking and food,"The image best represents a plate of food, which includes rice, vegetables, and fried chicken. This is a typical Asian dish, which could be from",0,unanswered
1571,5920593594276528659_1,Hindi,Objects / materials / clothing,The image best represents Filipino culture.,0,filipino
1572,5865743594273530737_0,Korean,Geography / buildings / landmarks,The image best represents Asian culture.,0,unanswered
1573,5920943054273005275_0,Urdu,People and everyday life,"- Filipino
- Thai
- Sundanese
- Chinese
- Malay
- Thai
- Sundanese
- Chinese
- Malay
-",0,filipino
1574,5865939264279759518_0,Indonesian,Public Figure and pop culture,Filipino,0,filipino
1575,5865939264272065899_0,Javanese,People and everyday life,"- Spanish
- Turkish
- Urdu
- Malay
- Spanish
- Turkish
- Urdu
- Malay
- Spanish
-",0,urdu
1576,5865687714279255456_1,Bengali,Plants and animal,"The image you provided is a beautiful arrangement of white flowers, likely representing a **wedding arch**. This type of arch is commonly used in various cultures",0,unanswered
1577,5920593844273146000_1,Tamil,Public Figure and pop culture,Hindi,0,hindi
1578,5865752664273366197_0,Malay,Brands / products / companies,"The image shows a large yellow banner with black text that reads ""Maybank Always here for You"". This banner is hanging on the side of a building",0,unanswered
1579,5865925454275625156_1,Filipino,Cooking and food,"The image you're asking about represents a collection of bottles of condiment. These bottles are arranged in a grid pattern, with multiple bottles per row.",0,unanswered
1580,5865939224276834763_1,Javanese,Sports and recreation,The image shows a set of wooden planks with metal hoops attached to them. The planks are 20 cm long and the gap between,0,unanswered
1581,5925125829413623822_1,Japanese,Geography / buildings / landmarks,The image shows a traditional Japanese building with a golden roof and a pond in front of it. The building is surrounded by bushes. There is a clear,1,japanese
1582,5865940254279754402_1,Urdu,Geography / buildings / landmarks,"The image best represents the **Mysore Palace** in **Kolkata**, a city of **Udaipur**, known for its **I",0,unanswered
1583,5865687714279358436_1,Bengali,Objects / materials / clothing,The image best represents the Bengali culture.,1,bengali
1584,5922705455419548406_0,Sinhala,Plants and animal,Japanese,0,japanese
