Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
2189,5865784484271244015_0,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
2190,5865941054273072861_0,Chinese,Objects / materials / clothing,Japanese,0,japanese
2191,5920593724277753403_0,Marathi,Traditions / art / history,Bengali,0,bengali
2192,5865940234276140757_1,Urdu,Public Figure and pop culture,Hindi,0,hindi
2193,5919991144273788951_0,Japanese,Traditions / art / history,Japanese,1,japanese
2194,5865687714275596072_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
2195,5865910684273675736_0,Chinese,Cooking and food,Chinese,1,chinese
2196,5865687704273202449_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
2197,5865940244279950325_0,Urdu,Vehicles and Transportation,Urdu,1,urdu
2198,5922706225419013124_0,Sinhala,Plants and animal,Malay,0,malay
2199,5865941044277338061_0,Chinese,People and everyday life,Chinese,1,chinese
2200,5920943064273398922_1,Urdu,Traditions / art / history,Tamil,0,tamil
2201,5865910694272267546_0,Chinese,Traditions / art / history,Chinese,1,chinese
2202,5922635665417761342_0,Sinhala,Cooking and food,Indonesian,0,indonesian
2203,5900307949935445383_0,Minangkabau,Objects / materials / clothing,Javanese,0,javanese
2204,5919991144276652227_0,Japanese,Brands / products / companies,Japanese,1,japanese
2205,5920593604277820605_0,Hindi,Cooking and food,Bengali,0,bengali
2206,5922634085412131659_0,Sinhala,Cooking and food,Filipino,0,filipino
2207,5865941054275751385_0,Chinese,People and everyday life,Malay,0,malay
2208,5865784474274590159_0,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
2209,5865939244277638374_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
2210,5865940244272648218_0,Urdu,People and everyday life,Urdu,1,urdu
2211,5865941044271634292_0,Chinese,People and everyday life,Malay,0,malay
2212,5865940244276255660_0,Urdu,Objects / materials / clothing,Bengali,0,bengali
2213,5920942834275046028_0,Telugu,Traditions / art / history,Marathi,0,marathi
2214,5922637595415164376_0,Sinhala,Cooking and food,Filipino,0,filipino
2215,5922895425415390561_0,Sinhala,People and everyday life,Tamil,0,tamil
2216,5865784474276440309_0,Mongolian,People and everyday life,Mongolian,1,mongolian
2217,5865941044274047975_0,Chinese,Vehicles and Transportation,Filipino,0,filipino
2218,5865910664278282172_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2219,5865939264275762257_0,Javanese,Traditions / art / history,Javanese,1,javanese
2220,6001303975412462538_0,Hindi,Cooking and food,Marathi,0,marathi
2221,5865939234275538552_0,Indonesian,Public Figure and pop culture,Indonesian,1,indonesian
2222,5920593594278297776_0,Hindi,Sports and recreation,Bengali,0,bengali
2223,5865910684279606996_0,Chinese,Cooking and food,Chinese,1,chinese
2224,5865784464276100496_0,Mongolian,Cooking and food,Chinese,0,chinese
2225,5920943054274136569_1,Urdu,Objects / materials / clothing,Bengali,0,bengali
2226,5865939214273457774_1,Sundanese,Cooking and food,Indonesian,0,indonesian
2227,5865925454278758792_0,Filipino,Cooking and food,Filipino,1,filipino
2228,5865941064279215599_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2229,5865925454279241201_0,Filipino,Brands / products / companies,Filipino,1,filipino
2230,5865939244277158135_1,Indonesian,Plants and animal,Indonesian,1,indonesian
2231,5922759295415822569_0,Sinhala,Brands / products / companies,Chinese,0,chinese
2232,5865939214275151810_0,Sundanese,Traditions / art / history,Javanese,0,javanese
2233,5865687714279870625_0,Bengali,People and everyday life,Bengali,1,bengali
2234,5865941054275364982_0,Chinese,People and everyday life,Malay,0,malay
2235,5919991134273619753_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
2236,5922571835415772901_0,Sinhala,Objects / materials / clothing,Sinhala,1,sinhala
2237,5865939244276718017_0,Indonesian,Traditions / art / history,Javanese,0,javanese
2238,5865941054277366124_0,Chinese,Plants and animal,Malay,0,malay
2239,5920593724275992460_0,Marathi,Traditions / art / history,Bengali,0,bengali
2240,5920593604272550286_0,Hindi,Sports and recreation,Urdu,0,urdu
2241,5865941054272194270_0,Chinese,Sports and recreation,Japanese,0,japanese
2242,6028345774277595355_0,Marathi,Vehicles and Transportation,Hindi,0,hindi
2243,5865941064275879557_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
2244,5865743574276565416_0,Korean,Plants and animal,Japanese,0,japanese
2245,5865743584275130948_0,Korean,Sports and recreation,Korean,1,korean
2246,5922766605413589480_0,Sinhala,Brands / products / companies,Filipino,0,filipino
2247,5919991134274071185_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
2248,5922582985411421843_0,Sinhala,Objects / materials / clothing,Bengali,0,bengali
2249,5865784464277576782_0,Mongolian,Brands / products / companies,Mongolian,1,mongolian
2250,5922582085413917724_0,Sinhala,Objects / materials / clothing,Sinhala,1,sinhala
2251,5922874015419426238_0,Sinhala,People and everyday life,Sinhala,1,sinhala
2252,5922702095414039388_0,Sinhala,Geography / buildings / landmarks,Malay,0,malay
2253,5922640435414103346_0,Sinhala,Cooking and food,Filipino,0,filipino
2254,5922648395413376686_0,Sinhala,Cooking and food,Filipino,0,filipino
2255,5865941054278186519_0,Chinese,Brands / products / companies,Chinese,1,chinese
2256,5865939264274179328_0,Indonesian,Traditions / art / history,Chinese,0,chinese
2257,5865941064277959441_0,Chinese,Plants and animal,Japanese,0,japanese
2258,5865941054271253018_0,Chinese,People and everyday life,Chinese,1,chinese
2259,5865784464272203943_0,Mongolian,People and everyday life,Mongolian,1,mongolian
2260,5865910684276112636_0,Chinese,Traditions / art / history,Chinese,1,chinese
2261,5865941064277477228_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2262,5922707585413802440_0,Sinhala,Cooking and food,Malay,0,malay
2263,5865925464271859449_0,Filipino,Vehicles and Transportation,Filipino,1,filipino
2264,5865687714277092822_0,Bengali,Cooking and food,Bengali,1,bengali
2265,5920943054276543189_0,Urdu,Sports and recreation,Bengali,0,bengali
