,ID,Culture,Category,output
1447,5920942824276271906_0,"('Telugu', 'India')",Public Figure and pop culture,Marathi
1448,5865743574271361389_2,"('Korean', 'South Korea')",Traditions / art / history,Korean
1449,5865941054275538756_1,"('Chinese', 'Singapore')",Vehicles and Transportation,Chinese
1450,5872177375341924825_2,"('Bengali', 'India')",Traditions / art / history,Bengali
1451,5865752684273308746_2,"('Malay', 'Malaysia')",Public Figure and pop culture,Malay
1452,5865910684274239833_0,"('Chinese', 'China')",Traditions / art / history,Chinese
1453,5865939234279570256_1,"('Javanese', 'Indonesia')",Objects / materials / clothing,Filipino
1454,5865752664275638325_1,"('Malay', 'Malaysia')",Objects / materials / clothing,Japanese
1455,5865939214275800472_2,"('Sundanese', 'Indonesia')",Traditions / art / history,Javanese
1456,5920593724279882304_0,"('Marathi', 'India')",Cooking and food,Bengali
1457,5865910674276486487_1,"('Chinese', 'China')",Public Figure and pop culture,Chinese
1458,5865910684277392871_0,"('Chinese', 'China')",Traditions / art / history,Chinese
1459,5865940254275533756_0,"('Urdu', 'Pakistan')",Vehicles and Transportation,Urdu
1460,5920593594276148251_1,"('Hindi', 'India')",Plants and animal,Bengali
1461,5865941064276586493_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Malay
1462,5920593604275789526_1,"('Hindi', 'India')",Geography / buildings / landmarks,Marathi
1463,5865687714277387255_1,"('Bengali', 'India')",Cooking and food,Filipino
1464,5865939214276663751_1,"('Sundanese', 'Indonesia')",Objects / materials / clothing,Indonesian
1465,5865939234278877427_1,"('Indonesian', 'Indonesia')",Geography / buildings / landmarks,Indonesian
1466,5865939244273565106_0,"('Indonesian', 'Indonesia')",People and everyday life,Filipino
1467,5865925454271548468_0,"('Filipino', 'Philippines')",Cooking and food,Filipino
1468,5865910684278381342_0,"('Chinese', 'China')",Plants and animal,Chinese
1469,5920943064275083124_1,"('Urdu', 'India')",Cooking and food,Bengali
1470,5899601662746939717_0,"('Minangkabau', 'Indonesia')",Objects / materials / clothing,Javanese
1471,5865941064275337755_2,"('Chinese', 'Singapore')",Traditions / art / history,Indonesian
1472,5865784454275173668_2,"('Mongolian', 'Mongolia')",Objects / materials / clothing,Mongolian
1473,5865910664273883825_0,"('Chinese', 'China')",Traditions / art / history,Chinese
1474,5865940254277507815_0,"('Urdu', 'Pakistan')",Objects / materials / clothing,Hindi
1475,5865939234271463849_1,"('Indonesian', 'Indonesia')",Cooking and food,Filipino
1476,5865939244274061174_0,"('Indonesian', 'Indonesia')",Objects / materials / clothing,Chinese
1477,5865687714271064327_0,"('Bengali', 'India')",Cooking and food,Filipino
1478,5865687724275504754_1,"('Bengali', 'India')",Traditions / art / history,Bengali
1479,5922772185412281563_0,"('Sinhala', 'Sri_Lanka')",Sports and recreation,Filipino
1480,5920593594278882211_0,"('Hindi', 'India')",People and everyday life,Bengali
1481,5922560885412906179_2,"('Sinhala', 'Sri_Lanka')",People and everyday life,Bengali
1482,5865752674274600723_1,"('Malay', 'Malaysia')",Traditions / art / history,Javanese
1483,5865743584278608649_2,"('Korean', 'South Korea')",People and everyday life,Korean
1484,5920942834276666419_1,"('Telugu', 'India')",Objects / materials / clothing,Bengali
1485,5865784474271830941_1,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
1486,5865941054271833719_0,"('Chinese', 'Singapore')",Objects / materials / clothing,Malay
1487,5865940244272271344_1,"('Urdu', 'Pakistan')",People and everyday life,Urdu
1488,5865910694274915074_1,"('Chinese', 'China')",Cooking and food,Chinese
1489,5865752674272211599_0,"('Malay', 'Malaysia')",Plants and animal,Malay
1490,5920593834271526404_0,"('Tamil', 'India')",Cooking and food,Bengali
1491,5865939244276673628_0,"('Indonesian', 'Indonesia')",Traditions / art / history,Indonesian
1492,5865687714271018833_1,"('Bengali', 'India')",Plants and animal,Bengali
1493,5865752684274306515_1,"('Malay', 'Malaysia')",Brands / products / companies,Malay
1494,5920593594274536011_0,"('Hindi', 'India')",Traditions / art / history,Hindi
1495,5865910684272810039_0,"('Chinese', 'China')",Plants and animal,Chinese
1496,5865940244277597224_2,"('Urdu', 'Pakistan')",Brands / products / companies,Urdu
1497,5865939234277983465_0,"('Indonesian', 'Indonesia')",Traditions / art / history,Bengali
1498,5865939254271826833_2,"('Indonesian', 'Indonesia')",Traditions / art / history,Javanese
1499,5865939244274027584_0,"('Indonesian', 'Indonesia')",People and everyday life,Indonesian
1500,5919991144274942026_0,"('Japanese', 'Japan')",Traditions / art / history,Japanese
1501,5865743584275306627_1,"('Korean', 'South Korea')",Brands / products / companies,Korean
1502,5865687714275560479_0,"('Bengali', 'India')",Plants and animal,Javanese
1503,5865752684279667526_0,"('Malay', 'Malaysia')",Plants and animal,Malay
1504,5920942834275856596_2,"('Telugu', 'India')",Traditions / art / history,Telugu
1505,5919326634274391453_1,"('Minangkabau', 'Indonesia')",Brands / products / companies,Indonesian
1506,5900086889931245654_1,"('Minangkabau', 'Indonesia')",Geography / buildings / landmarks,Javanese
1507,5865940244277045783_0,"('Urdu', 'Pakistan')",Traditions / art / history,Urdu
1508,5900305639934104687_2,"('Minangkabau', 'Indonesia')",Traditions / art / history,Indonesian
1509,5920943054272593422_1,"('Urdu', 'India')",Public Figure and pop culture,Bengali
1510,5865752664278429577_0,"('Malay', 'Malaysia')",Traditions / art / history,Javanese
1511,5865940254278456581_0,"('Urdu', 'Pakistan')",Cooking and food,Filipino
1512,5920943054277645225_0,"('Urdu', 'India')",Objects / materials / clothing,Bengali
1513,5865687704275485214_1,"('Bengali', 'India')",Objects / materials / clothing,Tamil
1514,5865743584273763638_0,"('Korean', 'South Korea')",Brands / products / companies,Japanese
1515,5865939284274901320_1,"('Indonesian', 'Indonesia')",Cooking and food,Indonesian
1516,5865941054279417961_2,"('Chinese', 'Singapore')",Public Figure and pop culture,Japanese
1517,5865940254278153947_0,"('Urdu', 'Pakistan')",Geography / buildings / landmarks,Hindi
1518,5865939254278152343_0,"('Javanese', 'Indonesia')",Cooking and food,Filipino
1519,5920593604275950450_0,"('Hindi', 'India')",Traditions / art / history,Telugu
1520,5920943054275552981_1,"('Urdu', 'India')",Cooking and food,Bengali
1521,5865752674271352566_0,"('Malay', 'Malaysia')",Traditions / art / history,Javanese
1522,5865752674273592049_0,"('Malay', 'Malaysia')",Cooking and food,Chinese
1523,5920593604278275386_0,"('Hindi', 'India')",Plants and animal,Bengali
1524,5865752684279290104_1,"('Malay', 'Malaysia')",Geography / buildings / landmarks,Malay
1525,5865784484277061032_0,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
1526,5865925454272501303_1,"('Filipino', 'Philippines')",Objects / materials / clothing,Filipino
1527,5865752664277687130_0,"('Malay', 'Malaysia')",Vehicles and Transportation,Malay
1528,5865940254271688989_1,"('Urdu', 'Pakistan')",Geography / buildings / landmarks,Urdu
1529,5865687714275169699_0,"('Bengali', 'India')",Traditions / art / history,Bengali
1530,5920943064273754255_1,"('Urdu', 'India')",Sports and recreation,Hindi
1531,5865752664276965936_1,"('Malay', 'Malaysia')",People and everyday life,Malay
1532,5900087759935057204_0,"('Minangkabau', 'Indonesia')",Geography / buildings / landmarks,Indonesian
1533,5865940254278806219_0,"('Urdu', 'Pakistan')",Plants and animal,Urdu
1534,5865939264275921556_0,"('Javanese', 'Indonesia')",People and everyday life,Indonesian
1535,5922870725416590250_0,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Tamil
1536,5900293559931966848_2,"('Minangkabau', 'Indonesia')",People and everyday life,Malay
1537,5865941064278614200_0,"('Chinese', 'Singapore')",Cooking and food,Japanese
1538,5899594182743529424_1,"('Minangkabau', 'Indonesia')",Geography / buildings / landmarks,Minangkabau
1539,5865743574277140706_2,"('Korean', 'South Korea')",Geography / buildings / landmarks,Japanese
1540,5865939234279812667_1,"('Indonesian', 'Indonesia')",Sports and recreation,Javanese
1541,5865939244272387846_0,"('Sundanese', 'Indonesia')",Cooking and food,Indonesian
1542,5920593604273753982_1,"('Hindi', 'India')",Vehicles and Transportation,Malay
1543,5865752674278926334_1,"('Malay', 'Malaysia')",Cooking and food,Indonesian
1544,5920593724272196775_1,"('Marathi', 'India')",Traditions / art / history,Marathi
1545,5865941054272300519_1,"('Chinese', 'Singapore')",Brands / products / companies,Chinese
1546,5922786195412417773_1,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Bengali
1547,5865939234272417648_0,"('Javanese', 'Indonesia')",Public Figure and pop culture,Indonesian
1548,5865941054277767288_0,"('Chinese', 'Singapore')",Cooking and food,Malay
1549,5919991134271404421_0,"('Japanese', 'Japan')",Public Figure and pop culture,Japanese
1550,5920943064272544505_2,"('Urdu', 'India')",Cooking and food,Bengali
1551,5865939224275936326_1,"('Javanese', 'Indonesia')",Cooking and food,Indonesian
1552,5920593604275231951_1,"('Hindi', 'India')",Traditions / art / history,Bengali
1553,5865940244276510184_1,"('Urdu', 'Pakistan')",Cooking and food,Bengali
1554,5865910664271717886_1,"('Chinese', 'China')",Traditions / art / history,Chinese
1555,5865743584272221251_0,"('Korean', 'South Korea')",Sports and recreation,Korean
1556,5865743594278847791_1,"('Korean', 'South Korea')",Traditions / art / history,Korean
1557,5919991134272991891_1,"('Japanese', 'Japan')",Public Figure and pop culture,Japanese
1558,5920593854272327412_1,"('Tamil', 'India')",Cooking and food,Bengali
1559,5920942834271600902_0,"('Telugu', 'India')",Sports and recreation,Urdu
1560,6028345774273172911_0,"('Marathi', 'India')",Traditions / art / history,Bengali
1561,5865784454278262636_0,"('Mongolian', 'Mongolia')",Objects / materials / clothing,Mongolian
1562,5865743574271683339_0,"('Korean', 'South Korea')",Objects / materials / clothing,Korean
1563,5920942834276396653_1,"('Telugu', 'India')",Geography / buildings / landmarks,Hindi
1564,5865939264272384935_0,"('Indonesian', 'Indonesia')",Brands / products / companies,Indonesian
1565,5865939214271308301_0,"('Sundanese', 'Indonesia')",Brands / products / companies,Indonesian
1566,5865687714278652937_0,"('Bengali', 'India')",Public Figure and pop culture,Hindi
1567,5865752664275673572_0,"('Malay', 'Malaysia')",Sports and recreation,Japanese
1568,5865939224271970659_0,"('Sundanese', 'Indonesia')",Geography / buildings / landmarks,Indonesian
1569,5865940244271599278_0,"('Urdu', 'Pakistan')",Brands / products / companies,Chinese
1570,5865941044272587734_0,"('Chinese', 'Singapore')",Cooking and food,Malay
1571,5920593594276528659_1,"('Hindi', 'India')",Objects / materials / clothing,Bengali
1572,5865743594273530737_0,"('Korean', 'South Korea')",Geography / buildings / landmarks,Korean
1573,5920943054273005275_0,"('Urdu', 'India')",People and everyday life,Bengali
1574,5865939264279759518_0,"('Indonesian', 'Indonesia')",Public Figure and pop culture,Filipino
1575,5865939264272065899_0,"('Javanese', 'Indonesia')",People and everyday life,Indonesian
1576,5865687714279255456_1,"('Bengali', 'India')",Plants and animal,Bengali
1577,5920593844273146000_1,"('Tamil', 'India')",Public Figure and pop culture,Hindi
1578,5865752664273366197_0,"('Malay', 'Malaysia')",Brands / products / companies,Malay
1579,5865925454275625156_1,"('Filipino', 'Philippines')",Cooking and food,Malay
1580,5865939224276834763_1,"('Javanese', 'Indonesia')",Sports and recreation,Japanese
1581,5925125829413623822_1,"('Japanese', 'Japan')",Geography / buildings / landmarks,Japanese
1582,5865940254279754402_1,"('Urdu', 'Pakistan')",Geography / buildings / landmarks,Urdu
1583,5865687714279358436_1,"('Bengali', 'India')",Objects / materials / clothing,Bengali
1584,5922705455419548406_0,"('Sinhala', 'Sri_Lanka')",Plants and animal,Malay
1585,5920593844273453171_0,"('Tamil', 'India')",Geography / buildings / landmarks,Urdu
1586,5865941054275729059_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Tamil
1587,5865910684274022059_0,"('Chinese', 'China')",Traditions / art / history,Chinese
1588,5865743584273985050_0,"('Korean', 'South Korea')",Traditions / art / history,Chinese
1589,5920593604275046608_0,"('Hindi', 'India')",Geography / buildings / landmarks,Chinese
1590,5920593724273066096_0,"('Marathi', 'India')",Traditions / art / history,Marathi
1591,5920942834276760097_0,"('Telugu', 'India')",Cooking and food,Bengali
1592,5865752674274630404_1,"('Malay', 'Malaysia')",People and everyday life,Indonesian
1593,5920943064272326029_1,"('Urdu', 'India')",Traditions / art / history,Bengali
1594,5865940244271012189_1,"('Urdu', 'Pakistan')",People and everyday life,Javanese
1595,5919991144275838041_0,"('Japanese', 'Japan')",People and everyday life,Japanese
1596,5865939234279714909_1,"('Indonesian', 'Indonesia')",People and everyday life,Indonesian
1597,5865940254271962680_0,"('Urdu', 'Pakistan')",Plants and animal,Bengali
1598,5920593724273779645_1,"('Marathi', 'India')",Cooking and food,Bengali
1599,6028345764275989428_2,"('Marathi', 'India')",People and everyday life,Telugu
1600,5920593604274380071_0,"('Hindi', 'India')",Objects / materials / clothing,Hindi
1601,5865910664277619378_0,"('Chinese', 'China')",Plants and animal,Japanese
1602,5865925454272321682_2,"('Filipino', 'Philippines')",Geography / buildings / landmarks,Filipino
1603,5920943074276927389_0,"('Urdu', 'India')",Plants and animal,Bengali
1604,5865910684271102965_1,"('Chinese', 'China')",Traditions / art / history,Chinese
1605,5865910684273041742_0,"('Chinese', 'China')",Plants and animal,Mongolian
1606,5865752664278568536_2,"('Malay', 'Malaysia')",Traditions / art / history,Malay
1607,5865939214279124918_1,"('Sundanese', 'Indonesia')",People and everyday life,Indonesian
1608,5922787195413038601_0,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Sinhala
1609,5865939274272267037_1,"('Sundanese', 'Indonesia')",Cooking and food,Bengali
1610,5920593584274288847_0,"('Hindi', 'India')",Plants and animal,Malay
1611,5865939204272733245_0,"('Sundanese', 'Indonesia')",Geography / buildings / landmarks,Indonesian
1612,5865939234274416867_1,"('Javanese', 'Indonesia')",Plants and animal,Malay
1613,5865687704279310977_1,"('Bengali', 'India')",Sports and recreation,Japanese
1614,5865940244274105989_2,"('Urdu', 'Pakistan')",Cooking and food,Bengali
1615,5865939274276355338_0,"('Javanese', 'Indonesia')",Cooking and food,Indonesian
1616,5865941054272513039_1,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Chinese
1617,5865687704275887194_0,"('Bengali', 'India')",Sports and recreation,Chinese
1618,5922767885415702469_0,"('Sinhala', 'Sri_Lanka')",Brands / products / companies,Sinhala
1619,5865784474272448171_1,"('Mongolian', 'Mongolia')",Plants and animal,Mongolian
1620,5865939234278148129_2,"('Indonesian', 'Indonesia')",Sports and recreation,Indonesian
1621,5920943054274341494_0,"('Urdu', 'India')",Sports and recreation,Bengali
1622,5865940254271508725_1,"('Urdu', 'Pakistan')",Plants and animal,Hindi
1623,5920943064278888687_0,"('Urdu', 'India')",Plants and animal,Filipino
1624,5865939244277467407_0,"('Indonesian', 'Indonesia')",Plants and animal,Javanese
1625,6028345784275183515_0,"('Marathi', 'India')",Brands / products / companies,Hindi
1626,5865941064274132047_1,"('Chinese', 'Singapore')",Cooking and food,Malay
1627,5865752664272057424_1,"('Malay', 'Malaysia')",Brands / products / companies,Bengali
1628,5865941044279519667_0,"('Chinese', 'Singapore')",Objects / materials / clothing,Malay
1629,5865925454275249541_0,"('Filipino', 'Philippines')",Objects / materials / clothing,Javanese
1630,5865939234276001297_0,"('Javanese', 'Indonesia')",Public Figure and pop culture,Indonesian
1631,5865925464275290222_0,"('Filipino', 'Philippines')",Geography / buildings / landmarks,Filipino
1632,5865910674277411339_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
1633,5900097109933213302_1,"('Minangkabau', 'Indonesia')",Objects / materials / clothing,Malay
1634,5922910235418332330_1,"('Sinhala', 'Sri_Lanka')",Public Figure and pop culture,Sinhala
1635,5865910684271696881_1,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
1636,5865939234272547207_0,"('Javanese', 'Indonesia')",Geography / buildings / landmarks,Javanese
